代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,量比,今开,最高,最低,昨收,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅,市盈率动,市盈率TTM,市盈率静,市净率,每股收益,每股净资产,每股公积金,每股未分配利润,加权净资产收益率,毛利率,资产负债率,营业收入,营业收入同比增长,归属净利润,归属净利润同比增长,报告期,总股本,已流通股份,总市值,流通市值,所处行业,上市时间
000811,冰轮环境,9.39,-2.19,-0.21,235685.0,221804056.41,2.19,2.43,0.86,9.56,9.56,9.35,9.6,0.0,-0.11,-8.03,1.62,24.86,15.51,14.84,1.61,0.094421099,5.831937037,0.332499259617,4.050122320234,1.6,25.0302432954,44.6382055447,1372925379.61,-16.0468448578,93725984.08,-22.447937486379,2025-03-31,992638145.0,969577424.0,9320872182.0,9104332011.0,通用设备,1998-05-28
000810,创维数字,11.84,5.34,0.6,538380.0,634378975.14,8.27,4.85,4.05,11.27,12.08,11.15,11.24,0.0,-0.25,-16.97,-25.25,634.29,90.15,53.89,2.14,0.00466665,5.520816746,1.289986147029,3.000134418565,0.08,12.3480251991,40.4256920296,1798594630.06,-21.2415173815,5327426.85,-94.983314323773,2025-03-31,1141595579.0,1110463175.0,13516491655.0,13147883992.0,通信设备,1998-06-02
000809,和展能源,3.22,0.31,0.01,121225.0,38998244.0,2.18,1.47,0.77,3.22,3.25,3.18,3.21,0.0,0.31,2.55,5.23,-45.46,-29.52,-25.8,0.98,-0.017706417,3.28124235,0.100880271708,1.941776645828,-0.54,-703.1187218968,7.448757635,800799.2,-71.7387037699,-14604098.37,47.028313231361,2025-03-31,824791293.0,824791293.0,2655827963.0,2655827963.0,风电设备,1998-06-16
000807,云铝股份,14.71,0.0,0.0,264335.0,389712203.49,1.02,0.76,0.89,14.71,14.81,14.66,14.71,0.0,0.07,-20.7,8.72,13.09,12.08,11.56,1.74,0.280966851,8.452797655,3.09772289234,4.146969432345,3.38,9.956087483,23.9732523845,14411128212.2,26.8859667976,974381072.23,-16.263655791097,2025-03-31,3467957405.0,3467919401.0,51013653428.0,51013094389.0,有色金属,1998-04-08
000806,银河退,,,,,,,0.0,,,,,0.43,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1998-04-16
000805,*ST炎黄,,,,,,,0.0,,,,,1.88,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1998-05-29
000803,山高环能,5.77,0.87,0.05,67567.0,38712269.24,2.1,1.47,0.56,5.7,5.79,5.67,5.72,0.0,0.17,7.45,12.48,24.03,83.53,208.44,1.87,0.060018121,3.093708377,2.105544151182,-0.065484767351,1.96,24.7801711171,72.05627006,433950127.51,4.2111889773,28267833.55,222.232684282803,2025-03-31,470988309.0,459787780.0,2717602543.0,2652975491.0,综合行业,1998-03-03
000802,北京文化,4.68,-1.06,-0.05,103275.0,48355460.38,1.48,1.44,0.68,4.73,4.73,4.66,4.73,0.21,0.21,-6.77,-32.47,-3.84,-9.31,-21.53,3.87,-0.30436871,1.210854981,4.436360354321,-4.299285264216,-22.33,-195.434607921,59.4053539371,97981692.1,1480.5047238056,-217897637.25,-1490.37827940004,2025-03-31,715900255.0,715465255.0,3350413193.0,3348377393.0,文化传媒,1998-01-08
000801,四川九洲,15.87,-1.61,-0.26,171201.0,273376994.57,2.17,1.67,0.48,16.2,16.22,15.87,16.13,-0.13,-0.25,-21.01,10.9,185.66,90.28,83.49,5.46,0.021369204,2.9066144,0.298676714367,1.48359759561,0.71,17.9402203844,52.6926313247,813052291.36,-8.1556159324,21856563.56,-40.105905615453,2025-03-31,1022806646.0,1022806646.0,16231941472.0,16231941472.0,家电行业,1998-05-06
000800,一汽解放,6.99,-0.14,-0.01,84264.0,58891981.29,0.43,0.17,0.3,6.99,7.01,6.98,7.0,0.0,0.0,-12.95,-14.76,296.07,72.25,55.28,1.31,0.005902342,5.353685422,2.430027630984,1.236069610897,0.13,3.7873036959,66.3056190076,14341057158.45,-24.6008554173,29053517.4,-83.421088199694,2025-03-31,4922371176.0,4920825923.0,34407374520.0,34396573202.0,汽车整车,1997-06-18
000799,酒鬼酒,42.05,-0.21,-0.09,21525.0,90691541.09,1.23,0.66,0.68,42.24,42.45,41.93,42.14,0.0,0.0,-10.46,-24.4,107.71,-468.34,1093.65,3.42,0.097600633,12.305883816,3.573887207506,7.012258350271,0.8,70.709758556,20.5651796746,344035624.4,-30.3438105768,31713274.21,-56.782329788435,2025-03-31,324928980.0,324900480.0,13663263609.0,13662065184.0,酿酒行业,1997-07-18
000798,中水渔业,7.33,0.69,0.05,34604.0,25206476.27,1.65,0.95,0.67,7.28,7.33,7.21,7.28,0.14,0.0,7.48,-1.08,-41.75,-29.61,-25.78,7.83,-0.04388891,0.935584969,0.904917227665,-1.153640583144,-4.56,5.971587141,74.408000083,846269021.73,-15.2833404143,-16057140.09,45.566561437661,2025-03-31,365858712.0,365828712.0,2681744359.0,2681524459.0,农牧饲渔,1998-02-12
000797,中国武夷,2.69,0.37,0.01,147272.0,39557556.74,1.12,0.94,1.07,2.67,2.7,2.67,2.68,0.37,0.37,-8.81,-2.89,-23.29,-60.89,168.8,0.82,-0.028875263,3.286006665,1.327472051555,0.786411283816,-0.87,10.1087159959,75.4912617631,861686998.48,-3.9845390594,-45355940.34,-192.434811774415,2025-03-31,1570754217.0,1570574029.0,4225328844.0,4224844138.0,房地产开发,1997-07-15
000796,凯撒旅业,3.83,2.41,0.09,658499.0,251760119.3,4.55,4.95,2.51,3.74,3.9,3.73,3.74,0.0,0.26,-1.29,-5.43,-338.12,-65.84,-59.61,7.12,-0.002831808,0.537915729,0.832464403146,-0.727514100285,-0.61,24.7118592692,49.9156789069,140625954.33,-12.5993697146,-4541622.2,68.203876987568,2025-03-31,1603788916.0,1330766810.0,6142511548.0,5096836882.0,旅游酒店,1997-07-03
000795,英洛华,10.11,-1.94,-0.2,226203.0,230415287.82,2.91,2.0,1.0,10.3,10.39,10.09,10.31,0.0,0.0,-18.27,5.2,41.63,45.79,46.28,4.38,0.060707459,2.310034611,0.875296166078,0.567102710763,2.53,20.0256415838,29.4925859363,839743237.47,-6.1691226629,68823080.99,4.014764714572,2025-03-31,1133684103.0,1133684103.0,11461546281.0,11461546281.0,小金属,1997-08-08
000793,ST华闻,2.67,0.75,0.02,274168.0,72510926.21,2.64,1.4,1.76,2.63,2.68,2.61,2.65,0.0,0.38,-6.97,-0.37,-43.71,-7.57,-7.53,28.74,-0.015271507,0.092901205,1.809913423646,-2.914271385187,-15.19,16.859753589,80.0810178275,64643605.51,-26.306037941,-30500947.57,11.501332687738,2025-03-31,1997245457.0,1961008615.0,5332645370.0,5235893002.0,文化传媒,1997-07-29
000792,盐湖股份,16.48,1.92,0.31,640677.0,1050317413.74,2.29,1.21,2.16,16.17,16.5,16.13,16.17,-0.06,0.06,-1.61,0.12,19.05,17.89,18.7,2.31,0.216288668,7.125652611,7.434749952542,-1.748809059082,3.26,53.4424397352,12.6710941965,3118932237.28,14.5024943823,1144507177.17,22.524276498224,2025-03-31,5291572541.0,5291545246.0,87205115476.0,87204665654.0,化肥行业,1997-09-04
000791,甘肃能源,6.32,-0.32,-0.02,147011.0,92994900.41,1.42,0.92,0.74,6.31,6.38,6.29,6.34,0.16,0.0,12.06,8.03,10.69,11.65,12.47,1.52,0.147852486,4.15473222,1.86939482519,1.139611242043,3.48,40.6593245114,52.7996645111,2238396151.92,0.9076182272,479609768.53,31.585675579648,2025-03-31,3243839742.0,1600524785.0,20501067169.0,10115316641.0,电力行业,1997-10-14
000790,华神科技,3.95,-0.5,-0.02,129372.0,51128023.1,2.27,2.08,0.58,3.95,4.0,3.91,3.97,-0.25,-0.25,5.9,1.28,-42.21,-104.56,-368.26,2.44,-0.023395826,1.621588321,0.100063167992,0.322748714709,-1.43,47.3542781659,50.5586840352,126911245.23,-29.2095447506,-14592429.76,-740.087703469365,2025-03-31,623719364.0,622707614.0,2463691488.0,2459695075.0,中药,1998-03-27
000789,万年青,5.53,1.84,0.1,81429.0,44782133.18,2.03,1.02,1.28,5.43,5.53,5.42,5.43,0.18,0.36,7.17,10.38,31.19,76.19,334.87,0.67,0.044325095,8.274543116,0.065101604542,6.93810909738,0.34,17.4838281335,37.5871718641,1062885262.03,-16.6334392591,35345159.68,477.584125339032,2025-03-31,797407415.0,797407415.0,4409663005.0,4409663005.0,水泥建材,1997-09-23
000788,北大医药,5.97,0.0,0.0,68338.0,40881785.0,1.34,1.15,0.55,5.96,6.03,5.95,5.97,-0.33,-0.17,2.4,-0.5,19.49,25.49,25.78,2.28,0.07657972,2.618168719,0.334189827713,1.179048015535,2.97,23.9273602,32.7768599846,502359685.42,1.7010399333,45640550.21,3.618061335106,2025-03-31,595987425.0,595987425.0,3558044927.0,3558044927.0,化学制药,1997-06-16
000787,*ST创智,,,,,,,0.0,,,,,4.68,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-06-26
000786,北新建材,28.19,0.36,0.1,63456.0,178802556.22,0.85,0.39,0.6,28.17,28.29,28.05,28.09,0.04,0.04,-4.47,-6.99,14.14,12.99,13.06,1.9,0.498499815,14.823557711,1.660929301529,11.570420476687,3.23,28.9431305223,24.0496067993,6246258743.71,5.0869893073,842219346.07,2.462498900275,2025-03-31,1689507842.0,1632447935.0,47627226066.0,46018707288.0,装修建材,1997-06-06
000785,居然智家,3.17,-1.25,-0.04,555870.0,176590649.8,1.87,0.94,0.95,3.2,3.22,3.16,3.21,0.0,0.32,-29.56,-11.2,23.32,31.24,25.66,0.97,0.033982441,3.280677811,1.39614823331,0.803979401782,1.04,26.5371994891,57.071528038,3311622148.04,5.5770607011,211610317.65,-39.388386094347,2025-03-31,6227048814.0,5897944146.0,19739744740.0,18696482943.0,商业百货,1997-07-11
000783,长江证券,6.68,-0.6,-0.04,240766.0,161072653.34,1.34,0.44,0.72,6.72,6.75,6.66,6.72,0.15,0.0,3.57,-2.05,9.43,15.31,20.13,1.11,0.177133714,6.026990462,2.041267407643,1.274447273982,2.7,0.0,74.6737533075,2514385530.49,88.8100562129,979562361.76,143.763459623809,2025-03-31,5530072948.0,5530072948.0,36940887293.0,36940887293.0,证券,1997-07-31
000782,恒申新材,4.92,0.61,0.03,56344.0,27748397.96,2.04,1.07,0.97,4.87,4.96,4.86,4.89,0.0,0.0,-0.61,7.89,688.47,-54.91,-48.09,1.9,0.001786566,2.589310548,1.538018894112,-0.085734903676,0.07,7.4968382999,42.1370832484,629104598.28,-18.4857878606,1226623.11,116.375461987655,2025-03-31,686581509.0,528139623.0,3377981024.0,2598446945.0,化纤行业,1997-06-19
000780,ST平能,,,,,,,0.0,,,,,10.95,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-06-06
000779,甘咨询,9.41,1.07,0.1,116370.0,109369668.51,2.47,2.5,1.7,9.31,9.51,9.28,9.31,0.0,0.11,-6.83,14.34,19.88,18.83,19.0,1.14,0.118325531,8.281532157,3.673325442124,3.43556632896,1.43,41.938257664,28.2757247675,412727328.08,-4.1417855003,55001191.91,3.842231887023,2025-03-31,464829452.0,464788900.0,4374045143.0,4373663549.0,工程咨询服务,1997-05-28
000778,新兴铸管,3.56,0.56,0.02,304444.0,108164750.01,1.13,0.78,0.9,3.53,3.57,3.53,3.54,0.0,0.28,1.14,-7.29,25.74,105.66,84.26,0.55,0.034573788,6.437024719,2.128017851516,3.053860288266,0.54,7.6069116093,48.8701557276,8375153244.86,-8.211096409,137022223.99,-19.840465507061,2025-03-31,3963182285.0,3893624752.0,14108928935.0,13861304117.0,钢铁行业,1997-06-06
000777,中核科技,19.1,-0.42,-0.08,137932.0,264063985.62,1.93,3.6,0.43,19.18,19.31,18.94,19.18,0.0,0.05,3.8,5.7,1013.49,31.47,31.93,3.29,0.004711441,5.806583927,0.686831475362,3.200441252887,0.08,16.4028347616,38.0866840951,238013381.94,53.1549698786,1806449.2,217.737095221323,2025-03-31,383417593.0,383410827.0,7323276026.0,7323146796.0,通用设备,1997-07-10
000776,广发证券,16.45,-0.66,-0.11,228452.0,376807052.19,1.27,0.39,0.65,16.57,16.63,16.42,16.56,0.0,0.0,5.99,1.48,11.34,11.53,12.98,1.01,0.362510823,16.22559888,4.083190417909,5.918619885428,2.06,0.0,80.8860502414,7240223552.43,46.2864711558,2757201312.78,79.233554275816,2025-03-31,7605845511.0,5904049311.0,125116158656.0,97121611166.0,证券,1997-06-11
000769,*ST大菲,,,,,,,0.0,,,,,0.9,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-05-30
000768,中航西飞,24.69,0.08,0.02,217236.0,540542356.13,2.03,0.78,0.93,24.8,25.15,24.65,24.67,0.04,0.0,-1.98,-12.57,59.45,66.04,67.09,3.21,0.103825398,7.694495916,4.231018716278,1.634188346303,1.61,8.2379179032,71.3251366284,8438423122.66,-0.1961495458,288753910.09,5.973792686341,2025-03-31,2781149071.0,2772725857.0,68666570563.0,68458601409.0,航天航空,1997-06-26
000767,晋控电力,2.89,-0.69,-0.02,333128.0,96614361.67,1.03,1.14,0.67,2.91,2.92,2.89,2.91,-0.34,0.0,14.23,14.23,36.61,14.8,277.22,1.48,0.01973484,1.947957323,1.319630417782,-0.526983857245,-0.75,11.5548648272,82.3628177022,4006421325.41,-13.2209866142,60722962.35,111.950506567262,2025-03-31,3076942219.0,2912246436.0,8892363013.0,8416392200.0,电力行业,1997-06-09
000766,通化金马,23.2,1.05,0.24,308729.0,708472818.05,3.4,3.2,0.92,22.96,23.35,22.57,22.96,-0.13,0.0,34.73,47.77,483.97,381.12,397.3,9.89,0.0119843,2.345569501,3.703382075832,-2.347409630087,0.51,71.6049337547,49.8886829054,299282436.73,1.2549929789,11582762.07,26.087613403948,2025-03-31,966494707.0,966007681.0,22422677202.0,22411378199.0,化学制药,1997-04-30
000765,*ST华信,,,,,,,0.0,,,,,2.36,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-11-03
000763,锦州石化,,,,,,,0.0,,,,,4.22,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-09-15
000762,西藏矿业,18.52,0.54,0.1,47915.0,88775435.95,1.36,0.92,0.89,18.4,18.62,18.37,18.42,0.0,0.0,-15.63,-13.86,-179.54,129.33,86.38,3.26,-0.025787777,5.683893726,3.079918838279,1.363071913123,-0.45,26.9034098976,47.8979639033,67741157.68,-54.1591607021,-13439922.41,-156.773816149406,2025-03-31,521174140.0,520800618.0,9652145073.0,9645227445.0,能源金属,1997-07-08
000761,本钢板材,3.76,0.0,0.0,125297.0,47007888.25,1.33,0.34,0.57,3.77,3.78,3.73,3.76,0.0,0.27,-5.29,17.5,-5.04,-3.15,-3.07,1.52,-0.186530634,2.479167264,3.219302954905,-2.011406083762,-6.66,-3.5023487635,74.646583319,12337783878.17,-16.8706158073,-766311108.86,14.872582942486,2025-03-31,4108231952.0,3708231952.0,15446952140.0,13942952140.0,钢铁行业,1998-01-15
000760,斯太退,,,,,,,0.0,,,,,0.26,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-06-27
000759,中百集团,8.02,-0.37,-0.03,206344.0,165928128.56,1.24,3.15,0.45,8.03,8.1,8.0,8.05,0.0,-0.25,-9.68,-38.69,-13.59,-8.92,-10.17,3.18,-0.147545073,2.523056762,1.304789669621,-0.389760939273,-5.68,22.8570741516,83.1547840057,2565882301.78,-21.2938714633,-98851022.32,-303.273358147066,2025-03-31,669971694.0,655706025.0,5373172986.0,5258762321.0,商业百货,1997-05-19
000758,中色股份,4.99,2.25,0.11,329501.0,163459597.43,2.25,1.67,1.89,4.89,4.99,4.88,4.88,0.0,0.0,-1.77,1.01,10.04,28.42,24.7,1.67,0.124303844,2.983807171,0.52360219517,1.458739623612,4.26,18.8730013065,58.1476967803,2456988243.42,3.6533920537,247572493.33,-17.513292938067,2025-03-31,1991672070.0,1976168316.0,9938443629.0,9861079897.0,有色金属,1997-04-16
000757,浩物股份,4.64,1.98,0.09,146226.0,67204406.0,3.3,2.74,0.85,4.56,4.66,4.51,4.55,-0.22,0.0,17.17,24.4,75.53,867.06,-123.55,1.59,0.015357455,2.923818781,2.804361932016,-0.957525807532,0.53,13.3641243131,37.9796019235,685363577.17,-26.8750366338,8181163.25,155.747745459246,2025-03-31,532716095.0,532714539.0,2471802681.0,2471795461.0,汽车服务,1997-06-27
000756,新华制药,15.13,-0.2,-0.03,129026.0,195888853.64,1.45,2.62,0.55,15.15,15.31,15.09,15.16,-0.07,0.07,2.3,-3.69,23.28,23.71,22.2,2.02,0.162509525,7.474188693,1.733867882893,3.859988666634,2.21,18.7476447581,41.8551034597,2429825335.81,-1.8132366731,112095257.24,-20.99259827895,2025-03-31,689776535.0,492623924.0,10436318975.0,7453399970.0,化学制药,1997-08-06
000755,山西高速,5.07,0.8,0.04,56855.0,28665769.0,1.39,0.39,1.04,5.03,5.07,5.0,5.03,0.2,0.2,8.57,0.2,17.31,15.22,15.96,1.36,0.073208506,3.716923901,1.865789525578,0.619722644379,1.97,57.6265582764,56.4299362585,338456956.92,2.5293257825,107419587.13,26.917902112609,2025-03-31,1467310196.0,1467310196.0,7439262694.0,7439262694.0,铁路公路,1997-06-27
000753,漳州发展,5.11,-0.39,-0.02,186074.0,95480548.38,1.95,1.88,0.65,5.14,5.19,5.09,5.13,-0.2,-0.2,18.84,18.84,73.94,99.43,94.85,1.86,0.01727763,2.753142303,0.639680089172,1.00997033313,0.47,20.804522583,67.0523765365,527892306.55,-8.9843858999,17130442.82,-12.543544798886,2025-03-31,991481071.0,991481071.0,5066468273.0,5066468273.0,汽车服务,1997-06-26
000752,ST西发,8.8,0.8,0.07,18889.0,16593894.0,1.6,0.72,0.83,8.7,8.84,8.7,8.73,0.11,0.34,10.97,2.68,83.71,71.75,88.6,7.1,0.026280328,1.238788941,1.500768474862,-1.52443586618,2.64,42.8144033652,31.5462577893,103850442.27,15.804392671,6931659.64,791.115363414804,2025-03-31,263758491.0,263758491.0,2321074721.0,2321074721.0,酿酒行业,1997-06-25
000751,锌业股份,3.07,2.68,0.08,298763.0,91306091.84,2.68,2.12,2.16,3.01,3.08,3.0,2.99,0.0,0.0,2.68,9.25,43.54,102.46,233.04,1.38,0.017628817,2.216890593,0.876544298612,0.103508440307,0.8,4.3082503024,61.4735920499,4078856485.02,24.2361246296,28481656.61,1996.62144982967,2025-03-31,1615630595.0,1409868779.0,4959985927.0,4328297152.0,有色金属,1997-06-26
000750,国海证券,3.83,-0.78,-0.03,499429.0,191733286.72,1.81,0.86,0.84,3.86,3.88,3.81,3.86,0.26,0.0,-6.81,-9.88,30.54,45.72,57.1,1.11,0.031351519,3.456263544,1.757879952007,0.248481381199,0.9,0.0,69.8294653862,825301242.09,2.8517471921,200216272.32,113.988338213825,2025-03-31,6386174477.0,5796203977.0,24459048247.0,22199461232.0,证券,1997-07-09
000748,长城信息,,,,,,,0.0,,,,,20.31,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-07-04
000739,普洛药业,14.21,0.71,0.1,99114.0,141025508.98,1.77,0.85,0.66,14.21,14.39,14.14,14.11,0.07,0.14,-15.01,-10.69,16.71,16.04,16.11,2.53,0.212556345,5.625643668,0.211236140748,4.249846036073,4.0,24.0152943407,44.930332925,2730189121.97,-14.6294770997,248547145.11,1.982163408198,2025-03-31,1169323576.0,1168888405.0,16616088015.0,16609904235.0,化学制药,1997-05-09
000738,航发控制,19.62,-0.2,-0.04,197300.0,391558516.51,3.36,1.5,0.75,19.86,20.25,19.59,19.66,-0.05,-0.1,-2.14,-11.78,43.94,40.52,34.39,2.06,0.111628177,9.502018173,5.081614216702,3.275847436248,1.18,25.1060950373,19.1887394792,1348771438.4,-4.6914320732,146811592.82,-43.608016810029,2025-03-31,1315184001.0,1315152576.0,25803910100.0,25803293541.0,航天航空,1997-06-26
000737,北方铜业,9.4,5.15,0.46,1574227.0,1476590151.3,7.94,8.88,4.51,9.03,9.74,9.03,8.94,0.0,0.0,0.32,20.51,12.06,23.94,29.22,2.7,0.194804269,3.481666269,1.435278201582,0.885108720191,5.77,10.42315844,64.8767149011,6837512185.02,23.5648979541,371046892.84,57.286269750605,2025-03-31,1904716435.0,1772269192.0,17904334489.0,16659330405.0,有色金属,1997-04-28
000736,*ST中地,4.6,1.1,0.05,102404.0,46954448.47,2.64,1.42,0.68,4.54,4.65,4.53,4.55,0.22,0.22,-28.13,-46.51,-1.74,-0.63,-0.66,-0.84,-0.659966988,-5.450405456,0.040077585416,-6.584513486598,0.0,0.9169997837,89.4207879805,11769570366.02,224.1910096612,-493060281.67,-127.730941103004,2025-03-31,747098401.0,721266045.0,3436652645.0,3317823807.0,房地产开发,1997-04-25
000735,罗 牛 山,6.09,8.36,0.47,1248257.0,755236727.33,6.41,10.85,7.38,5.85,6.18,5.82,5.62,0.0,0.0,-1.77,-8.56,215.86,45.0,29.01,1.65,0.007053119,3.698010295,1.333846999753,0.749792961408,0.19,16.7483676868,53.4944107272,450809648.5,-50.7413809481,8121762.48,-91.362046831816,2025-03-31,1151513578.0,1150897517.0,7012717690.0,7008965879.0,农牧饲渔,1997-06-11
000733,振华科技,46.71,-0.13,-0.06,103820.0,486473730.44,1.43,1.87,1.1,46.77,47.25,46.58,46.77,-0.02,0.02,-3.13,10.77,110.59,27.93,26.68,1.75,0.105589149,26.720787837,10.064182033112,14.116827516818,0.4,42.4938516782,18.0212865002,908269700.08,-10.4453363634,58514278.38,-42.599345439497,2025-03-31,554169431.0,553768231.0,25885254122.0,25866514070.0,电子元件,1997-07-03
000732,ST泰禾,,,,,,,0.0,,,,,0.43,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-07-04
000731,四川美丰,6.93,0.73,0.05,58280.0,40323002.36,1.02,1.04,1.47,6.9,6.94,6.87,6.88,0.14,0.14,-2.67,-5.59,-79.08,21.07,14.25,0.95,-0.021908883,7.308355625,0.799058669402,4.726480046403,-0.29,9.7121844835,17.0609235043,910968392.64,5.7378753251,-12243322.29,-116.171489539515,2025-03-31,558829131.0,558829131.0,3872685878.0,3872685878.0,化肥行业,1997-06-17
000730,*ST环保,,,,,,,0.0,,,,,2.6,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,-,1997-05-22
000729,燕京啤酒,14.04,1.59,0.22,222448.0,311371587.46,3.33,0.89,0.99,13.79,14.11,13.65,13.82,0.07,0.07,17.59,16.61,59.86,35.38,37.49,2.68,0.058638786,5.245375554,1.55196561212,1.852214812637,1.12,42.7920812354,32.8109908094,3826830012.83,6.687377306,165275724.04,61.102871456246,2025-03-31,2818539341.0,2509606667.0,39572292348.0,35234877605.0,酿酒行业,1997-07-16
000728,国元证券,7.69,-0.65,-0.05,179456.0,138354037.69,1.29,0.41,0.74,7.76,7.77,7.67,7.74,0.13,0.0,-4.47,-7.35,13.1,13.85,14.95,0.9,0.146780662,8.509226544,3.897887284458,1.871473555128,1.73,0.0,78.2971774528,1518640087.62,38.3657410912,640518209.79,38.400452704246,2025-03-31,4363777891.0,4363777141.0,33557451982.0,33557446214.0,证券,1997-06-16
000727,冠捷科技,2.36,-0.42,-0.01,377494.0,88921536.92,1.69,0.83,0.73,2.38,2.38,2.34,2.37,0.0,0.43,-24.36,-15.11,-15.73,-130.81,114.32,3.76,-0.037497793,0.62728782,1.021971954555,-1.369455467896,-5.84,9.8651083693,74.1351997685,12261623656.58,-4.241724539,-169848765.36,-3258.54494861197,2025-03-31,4529566980.0,4529566980.0,10689778073.0,10689778073.0,光学光电子,1997-05-20
000726,鲁  泰Ａ,6.41,0.79,0.05,68261.0,43583737.36,1.1,1.16,0.89,6.39,6.42,6.35,6.36,0.0,-0.16,6.3,-1.69,8.83,10.68,12.77,0.55,0.181569152,11.647653411,0.218490330274,8.664517914997,1.56,23.5037650199,28.1791964776,1452670259.98,5.0638223777,148397559.52,117.458683273026,2025-03-31,817306010.0,588635403.0,5238931524.0,3773152933.0,纺织服装,2000-12-25
000725,京东方Ａ,3.94,0.0,0.0,2902140.0,1141635250.24,1.27,0.79,0.7,3.95,3.96,3.91,3.94,0.0,-0.25,-10.86,-10.25,22.83,24.76,27.69,1.11,0.043136456,3.542449996,1.394331761877,1.0960239022,1.21,15.7749666339,50.6676578852,50598933939.0,10.2671888039,1613999380.0,64.055555811024,2025-03-31,37416133303.0,36706050201.0,147419565214.0,144621837792.0,光学光电子,2001-01-12
000723,美锦能源,4.3,-0.23,-0.01,310716.0,134167875.63,1.39,0.71,0.92,4.32,4.35,4.29,4.31,0.0,-0.23,-0.92,-4.66,-13.2,-16.61,-16.57,1.39,-0.081463899,3.097265466,0.434281729077,1.492428236062,-2.52,0.1364496892,65.2698811678,3982573352.62,-5.0194161402,-358723574.08,0.755557735633,2025-03-31,4403466782.0,4396235412.0,18934907163.0,18903812272.0,煤炭行业,1997-05-15
000722,湖南发展,14.33,9.98,1.3,648700.0,897259767.22,11.44,13.98,1.58,13.0,14.33,12.84,13.03,0.0,0.0,51.0,51.64,391.69,143.7,98.1,2.14,0.009146157,6.699078921,4.31940291924,1.139803812442,0.14,33.7671369558,9.6551213891,55897928.79,-34.2024290529,4245264.37,-83.519486730901,2025-03-31,464158282.0,464158282.0,6651388181.0,6651388181.0,电力行业,1997-05-22
000721,西安饮食,8.8,0.57,0.05,118699.0,103749718.69,1.71,2.32,1.15,8.74,8.83,8.68,8.75,0.0,0.23,-7.66,-11.65,-43.2,-39.67,-39.46,18.49,-0.050931173,0.475980768,0.510937156318,-1.132363804981,-10.16,1.5416601137,79.5635243722,162891072.27,-10.742363976,-29230129.08,2.354447949686,2025-03-31,573914308.0,512360308.0,5050445910.0,4508770710.0,旅游酒店,1997-04-30
000720,新能泰山,3.43,1.18,0.04,118387.0,40488452.0,2.65,0.94,1.09,3.38,3.46,3.37,3.39,0.0,0.0,17.47,5.54,66.38,-41.14,-32.58,1.81,0.012917742,1.891768444,0.442669068106,0.329842834956,0.69,5.5449456291,52.9519418568,299055162.65,74.5324410752,16231551.11,243.671012603084,2025-03-31,1256531571.0,1256531571.0,4309903289.0,4309903289.0,电网设备,1997-05-09
000719,中原传媒,13.16,0.0,0.0,45154.0,59445806.5,1.29,0.68,0.45,13.14,13.23,13.06,13.16,-0.08,-0.15,23.22,15.85,30.61,12.16,13.07,1.16,0.107471636,11.338147012,2.699830540594,7.519043000037,0.95,33.1619405081,36.2732902374,1916065289.47,1.0422575442,109965381.13,234.609989523891,2025-03-31,1023203749.0,667147543.0,13465361337.0,8779661666.0,文化传媒,1997-03-31
000718,苏宁环球,2.2,-2.65,-0.06,320611.0,70984032.19,3.1,1.4,0.91,2.24,2.26,2.19,2.26,-0.45,-0.45,-1.79,-6.78,35.56,55.04,40.42,0.71,0.01546631,3.117056218,0.261312636282,1.55326285589,0.5,47.3998479802,32.0984742889,392739356.29,-13.6452348154,46934627.2,-48.319894537578,2025-03-31,3034636384.0,2282093122.0,6676200045.0,5020604868.0,房地产开发,1997-04-08
000717,中南股份,2.45,0.41,0.01,218155.0,53578420.5,1.64,0.9,1.02,2.44,2.48,2.44,2.44,0.0,0.0,-19.41,-9.93,-11.21,-5.78,-4.93,0.76,-0.0546274,3.208467745,1.285548213944,0.442261063581,-1.69,0.1509433972,61.3286708609,5670743298.42,-29.5531935797,-132408383.72,57.156376877634,2025-03-31,2423845590.0,2423536215.0,5938421696.0,5937663727.0,钢铁行业,1997-05-08
